Title,Price,Location,Bedrooms,Bathrooms,Property_Type,URL,Toilets,Parking_Space
Luxury 4 Bedroom Terrace with a BQ,1100000000,"Ikoyi,  Lagos",,,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ikoyi/old-ikoyi/3103320-luxury-4-bedroom-terrace-with-a-bq,,
Luxury 4 Bedroom Terrace with a BQ,1100000000,"Ikoyi,  Lagos",4.0,4.0,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ikoyi/old-ikoyi/3103320-luxury-4-bedroom-terrace-with-a-bq,5.0,4.0
Luxury Large 2 Bedroom Apartments,87000000,"Gbagada,  Lagos",,,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/gbagada/3329494-luxury-large-2-bedroom-apartments,,
Luxury Large 2 Bedroom Apartments,87000000,"Gbagada,  Lagos",2.0,2.0,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/gbagada/3329494-luxury-large-2-bedroom-apartments,3.0,6.0
Luxury 6 Units of 4 Bedroom & 3 Bedroom,550000000,"Ajah,  Lagos",,,Block of flats for sale,https://nigeriapropertycentre.com/for-sale/houses/block-of-flats/lagos/ajah/olokonla/3416137-luxury-6-units-of-4-bedroom-3-bedroom,,
Contemporary Brand New 4 Bedroom Terrace Duplex with Private Compoun,650000000,"Lekki,  Lagos",,,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/lekki/lekki-phase-1/3372775-contemporary-brand-new-4-bedroom-terrace-duplex-with-private-compoun,,
Contemporary Brand New 4 Bedroom Terrace Duplex with Private Compoun,650000000,"Lekki,  Lagos",4.0,4.0,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/lekki/lekki-phase-1/3372775-contemporary-brand-new-4-bedroom-terrace-duplex-with-private-compoun,5.0,
6 Bedroom Detached Duplex with 2 Bedroom BQ,1600000000,"Lekki,  Lagos",,,Detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/lekki/ikate/3415992-6-bedroom-detached-duplex-with-2-bedroom-bq,,
6 Bedroom Detached Duplex with 2 Bedroom BQ,1600000000,"Lekki,  Lagos",6.0,6.0,Detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/lekki/ikate/3415992-6-bedroom-detached-duplex-with-2-bedroom-bq,7.0,
5 Bedroom Detached Duplex with BQ & Governor's Consent,350000000,"Ajah,  Lagos",,,Detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/sangotedo/3415982-5-bedroom-detached-duplex-with-bq-governors-consent,,
5 Bedroom Detached Duplex with BQ & Governor's Consent,350000000,"Ajah,  Lagos",5.0,5.0,Detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/sangotedo/3415982-5-bedroom-detached-duplex-with-bq-governors-consent,6.0,
Brand New Fully Furnished 2 Bedroom Flat,150000000,"Sangotedo,  Ajah,  Lagos",,,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ajah/sangotedo/3415976-brand-new-fully-furnished-2-bedroom-flat,,
Brand New Fully Furnished 2 Bedroom Flat,150000000,"Sangotedo,  Ajah,  Lagos",2.0,2.0,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ajah/sangotedo/3415976-brand-new-fully-furnished-2-bedroom-flat,3.0,
5 Bedroom Semi Detached Duplex with BQ & Governor's Consent,200000000,"Ajah,  Lagos",,,Semi-detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/semi-detached-duplexes/lagos/ajah/sangotedo/3415959-5-bedroom-semi-detached-duplex-with-bq-governors-consent,,
5 Bedroom Semi Detached Duplex with BQ & Governor's Consent,200000000,"Ajah,  Lagos",5.0,5.0,Semi-detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/semi-detached-duplexes/lagos/ajah/sangotedo/3415959-5-bedroom-semi-detached-duplex-with-bq-governors-consent,6.0,
3 Bedroom Apartment with a Room BQ,550000000,"Ikoyi,  Lagos",,,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/3176050-3-bedroom-apartment-with-a-room-bq,,
3 Bedroom Apartment with a Room BQ,550000000,"Ikoyi,  Lagos",3.0,4.0,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/3176050-3-bedroom-apartment-with-a-room-bq,4.0,
"Newly Built 2-Bedroom Apartment, Nestled in a Serene and Secure Area",90000000,"Ogudu,  Lagos",,,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ogudu/3409973-newly-built-2-bedroom-apartment-nestled-in-a-serene-and-secure-area,,
"Newly Built 2-Bedroom Apartment, Nestled in a Serene and Secure Area",90000000,"Ogudu,  Lagos",2.0,3.0,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ogudu/3409973-newly-built-2-bedroom-apartment-nestled-in-a-serene-and-secure-area,3.0,2.0
Generously Spaced 5-Bedroom Detached House (All En-Suite),480000000,"Lekki,  Lagos",,,Detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/lekki/3134934-generously-spaced-5-bedroom-detached-houseall-en-suite,,
Generously Spaced 5-Bedroom Detached House (All En-Suite),480000000,"Lekki,  Lagos",5.0,5.0,Detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/lekki/3134934-generously-spaced-5-bedroom-detached-houseall-en-suite,6.0,
Decent 6 Units of 3 Bedroom Apartments,250000000,"Maryland,  Lagos",,,Block of flats for sale,https://nigeriapropertycentre.com/for-sale/houses/block-of-flats/lagos/maryland/mende/3415610-decent-6-units-of-3-bedroom-apartments,,
Decent 6 Units of 3 Bedroom Apartments,250000000,"Maryland,  Lagos",3.0,,Block of flats for sale,https://nigeriapropertycentre.com/for-sale/houses/block-of-flats/lagos/maryland/mende/3415610-decent-6-units-of-3-bedroom-apartments,,
A 2 Bedroom Flat,150000000,"Ikate Elegushi,  Lekki,  Lagos",,,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/ikate-elegushi/3415508-a-2-bedroom-flat,,
A 2 Bedroom Flat,150000000,"Ikate Elegushi,  Lekki,  Lagos",2.0,2.0,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/ikate-elegushi/3415508-a-2-bedroom-flat,3.0,2.0
A Structure on a 3121 SQM of Land,7000000000,"Victoria Island,  Lagos",,,Detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/victoria-island/3415424-a-structure-on-a-3121-sqm-of-land,,
A Structure on a 3121 SQM of Land,7000000000,"Victoria Island,  Lagos",5.0,5.0,Detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/victoria-island/3415424-a-structure-on-a-3121-sqm-of-land,6.0,10.0
Luxury 6 Bedrooms Duplex with Elevator and Rooftop Terrace,3500000000,"Banana Island,  Ikoyi,  Lagos",,,House for sale,https://nigeriapropertycentre.com/for-sale/houses/lagos/ikoyi/banana-island/3341857-luxury-6-bedrooms-duplex-with-elevator-and-rooftop-terrace,,
Luxury 6 Bedrooms Duplex with Elevator and Rooftop Terrace,3500000000,"Banana Island,  Ikoyi,  Lagos",6.0,8.0,House for sale,https://nigeriapropertycentre.com/for-sale/houses/lagos/ikoyi/banana-island/3341857-luxury-6-bedrooms-duplex-with-elevator-and-rooftop-terrace,8.0,4.0
5 Bedroom Terrace House with BQ and Sit-Out Penthouse,320000000,"Lekki,  Lagos",,,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/lekki/3415226-5-bedroom-terrace-house-with-bq-and-sit-out-penthouse,,
5 Bedroom Terrace House with BQ and Sit-Out Penthouse,320000000,"Lekki,  Lagos",5.0,5.0,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/lekki/3415226-5-bedroom-terrace-house-with-bq-and-sit-out-penthouse,6.0,3.0
Fantastic Four (4) Bedroom Terrace Duplex,110000000,"Ajah,  Lagos",,,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3414890-fantastic-four-4-bedroom-terrace-duplex,,
Fantastic Four (4) Bedroom Terrace Duplex,110000000,"Ajah,  Lagos",4.0,4.0,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/3414890-fantastic-four-4-bedroom-terrace-duplex,5.0,2.0
Stylish 4 Bedroom Terraced Duplex + BQ,250000000,"Lekki,  Lagos",,,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/lekki/3404427-stylish-4-bedroom-terraced-duplex-bq,,
Stylish 4 Bedroom Terraced Duplex + BQ,250000000,"Lekki,  Lagos",4.0,5.0,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/lekki/3404427-stylish-4-bedroom-terraced-duplex-bq,5.0,4.0
"Ultra Luxury 4 Bedroom Maisonette with Pool, Gym and 2 BQ",3500000000,"Banana Island,  Ikoyi,  Lagos",,,House for sale,https://nigeriapropertycentre.com/for-sale/houses/lagos/ikoyi/banana-island/3122798-ultra-luxury-4-bedroom-maisonette-with-pool-gym-and-2-bq,,
"Ultra Luxury 4 Bedroom Maisonette with Pool, Gym and 2 BQ",3500000000,"Banana Island,  Ikoyi,  Lagos",4.0,5.0,House for sale,https://nigeriapropertycentre.com/for-sale/houses/lagos/ikoyi/banana-island/3122798-ultra-luxury-4-bedroom-maisonette-with-pool-gym-and-2-bq,5.0,
"Classy, Affordable 3 Bedroom Terrace Duplex+bq in a Serene Environment",130000000,"Isheri North,  Lagos",,,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/isheri-north/3414370-classyaffordable-3-bedroom-terrace-duplexbq-in-a-serene-environment,,
"Classy, Affordable 3 Bedroom Terrace Duplex+bq in a Serene Environment",130000000,"Isheri North,  Lagos",3.0,3.0,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/isheri-north/3414370-classyaffordable-3-bedroom-terrace-duplexbq-in-a-serene-environment,4.0,
Luxury 3 Bedroom Terrace Duplex with BQ and Solar,166560000,"Ajah,  Lagos",,,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/ogombo/3106566-luxury-3-bedroom-terrace-duplex-with-bq-and-solar,,
Luxury 3 Bedroom Terrace Duplex with BQ and Solar,166560000,"Ajah,  Lagos",3.0,,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/ajah/ogombo/3106566-luxury-3-bedroom-terrace-duplex-with-bq-and-solar,,
12 Units of Flats,400000000,"Alimosho,  Lagos",,,Block of flats for sale,https://nigeriapropertycentre.com/for-sale/houses/block-of-flats/lagos/alimosho/egbeda/3413885-12-units-of-flats,,
Block of Apartments,430000000,"Gbagada,  Lagos",,,Block of flats for sale,https://nigeriapropertycentre.com/for-sale/houses/block-of-flats/lagos/gbagada/pedro/3377372-block-of-apartments,,
2 Bedroom Apartments with a Room BQ,200000000,"Allen,  Ikeja,  Lagos",,,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikeja/allen/3413419-2-bedroom-apartments-with-a-room-bq,,
2 Bedroom Apartments with a Room BQ,200000000,"Allen,  Ikeja,  Lagos",2.0,2.0,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikeja/allen/3413419-2-bedroom-apartments-with-a-room-bq,3.0,
Newly Built 4 Units of 3 Bedroom Flat in an Estate,240000000,"Ajah,  Lagos",,,Block of flats for sale,https://nigeriapropertycentre.com/for-sale/houses/block-of-flats/lagos/ajah/badore/3413154-newly-built-4-units-of-3-bedroom-flat-in-an-estate,,
Newly Built 4 Units of 3 Bedroom Flat in an Estate,240000000,"Ajah,  Lagos",3.0,3.0,Block of flats for sale,https://nigeriapropertycentre.com/for-sale/houses/block-of-flats/lagos/ajah/badore/3413154-newly-built-4-units-of-3-bedroom-flat-in-an-estate,4.0,8.0
Fully Serviced 3 Bedroom Apartment,300000000,"Ikoyi,  Lagos",,,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/3323002-fully-serviced-3-bedroom-apartment,,
Fully Serviced 3 Bedroom Apartment,300000000,"Ikoyi,  Lagos",3.0,3.0,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikoyi/3323002-fully-serviced-3-bedroom-apartment,4.0,2.0
1 Bedroom Mini Flat at Buenavister Orchid Lekki.,50000000,"Lekki,  Lagos",,,Mini flat (room and parlour) for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/mini-flats/lagos/lekki/lekki-phase-2/3413034-1-bedroom-mini-flat-at-buenavister-orchid-lekki,,
1 Bedroom Mini Flat at Buenavister Orchid Lekki.,50000000,"Lekki,  Lagos",1.0,1.0,Mini flat (room and parlour) for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/mini-flats/lagos/lekki/lekki-phase-2/3413034-1-bedroom-mini-flat-at-buenavister-orchid-lekki,2.0,4.0
Exquisitely Built 5 Bedroom Fully Detached Duplex in a Prime Location,450000000,"Surulere,  Lagos",,,Detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/surulere/3412972-exquisitely-built-5-bedroom-fully-detached-duplex-in-a-prime-location,,
Exquisitely Built 5 Bedroom Fully Detached Duplex in a Prime Location,450000000,"Surulere,  Lagos",5.0,5.0,Detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/surulere/3412972-exquisitely-built-5-bedroom-fully-detached-duplex-in-a-prime-location,6.0,3.0
Spacious 3 Bedrooms Flat Plus BQ,200000000,"Opebi,  Ikeja,  Lagos",,,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikeja/opebi/3412906-spacious-3-bedrooms-flat-plus-bq,,
Spacious 3 Bedrooms Flat Plus BQ,200000000,"Opebi,  Ikeja,  Lagos",3.0,3.0,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/ikeja/opebi/3412906-spacious-3-bedrooms-flat-plus-bq,4.0,
"2 Bed Apartment with Elevator, Gym",210000000,"Ikate Elegushi,  Lekki,  Lagos",,,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/ikate-elegushi/3412740-2-bed-apartment-with-elevator-gym,,
"2 Bed Apartment with Elevator, Gym",210000000,"Ikate Elegushi,  Lekki,  Lagos",2.0,2.0,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/ikate-elegushi/3412740-2-bed-apartment-with-elevator-gym,3.0,2.0
Brand New Spacious 3 Bedroom Apartment Available,120000000,"Lekki,  Lagos",,,Block of flats for sale,https://nigeriapropertycentre.com/for-sale/houses/block-of-flats/lagos/lekki/3249059-brand-new-spacious-3-bedroom-apartment-available,,
Brand New Spacious 3 Bedroom Apartment Available,120000000,"Lekki,  Lagos",3.0,3.0,Block of flats for sale,https://nigeriapropertycentre.com/for-sale/houses/block-of-flats/lagos/lekki/3249059-brand-new-spacious-3-bedroom-apartment-available,4.0,2.0
Brand New Spacious 2 Bedroom Apartment,75000000,"Lekki,  Lagos",,,Block of flats for sale,https://nigeriapropertycentre.com/for-sale/houses/block-of-flats/lagos/lekki/3249055-brand-new-spacious-2-bedroom-apartment,,
Brand New Spacious 2 Bedroom Apartment,75000000,"Lekki,  Lagos",2.0,2.0,Block of flats for sale,https://nigeriapropertycentre.com/for-sale/houses/block-of-flats/lagos/lekki/3249055-brand-new-spacious-2-bedroom-apartment,3.0,2.0
Stunning 2 Bedroom Serviced Apartment with an Elevator,115000000,"Lekki,  Lagos",,,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/3412617-stunning-2-bedroom-serviced-apartment-with-an-elevator,,
Stunning 2 Bedroom Serviced Apartment with an Elevator,115000000,"Lekki,  Lagos",2.0,2.0,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/3412617-stunning-2-bedroom-serviced-apartment-with-an-elevator,2.0,2.0
"Beautifully Built 5 Bedroom Fully Detached Duplex with BQ, Pool, Gym",330000000,"Ajah,  Lagos",,,Detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/sangotedo/3412616-beautifully-built-5-bedroom-fully-detached-duplex-with-bq-pool-gym,,
"Beautifully Built 5 Bedroom Fully Detached Duplex with BQ, Pool, Gym",330000000,"Ajah,  Lagos",5.0,5.0,Detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/ajah/sangotedo/3412616-beautifully-built-5-bedroom-fully-detached-duplex-with-bq-pool-gym,6.0,3.0
Elegant 3 Bedroom Terrace with Inverter in a Secured Estate,135000000,"Lekki,  Lagos",,,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/lekki/ikota/3412614-elegant-3-bedroom-terrace-with-inverter-in-a-secured-estate,,
Elegant 3 Bedroom Terrace with Inverter in a Secured Estate,135000000,"Lekki,  Lagos",3.0,3.0,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/lekki/ikota/3412614-elegant-3-bedroom-terrace-with-inverter-in-a-secured-estate,4.0,2.0
Lovely 4 Bedroom Terrace Duplex with Swimming Pool,120000000,"Lekki,  Lagos",,,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/lekki/3412606-lovely-4-bedroom-terrace-duplex-with-swimming-pool,,
Lovely 4 Bedroom Terrace Duplex with Swimming Pool,120000000,"Lekki,  Lagos",4.0,4.0,Terraced duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/terraced-duplexes/lagos/lekki/3412606-lovely-4-bedroom-terrace-duplex-with-swimming-pool,5.0,2.0
Own an Offplan 2 Bedroom Apartment with Flexible Paayment Structure,300000000,"Lekki Phase 1,  Lekki,  Lagos",,,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3412604-own-an-offplan-2-bedroom-apartment-with-flexible-paayment-structure,,
Own an Offplan 2 Bedroom Apartment with Flexible Paayment Structure,300000000,"Lekki Phase 1,  Lekki,  Lagos",2.0,2.0,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3412604-own-an-offplan-2-bedroom-apartment-with-flexible-paayment-structure,3.0,2.0
Complete and Brand New 2 Bedroom Flat for Distress,55000000,"Lekki Ibeju,  Lagos",,,Block of flats for sale,https://nigeriapropertycentre.com/for-sale/houses/block-of-flats/lagos/lekki-ibeju/lakowe/3289923-complete-and-brand-new-2-bedroom-flat-for-distress,,
Complete and Brand New 2 Bedroom Flat for Distress,55000000,"Lekki Ibeju,  Lagos",2.0,2.0,Block of flats for sale,https://nigeriapropertycentre.com/for-sale/houses/block-of-flats/lagos/lekki-ibeju/lakowe/3289923-complete-and-brand-new-2-bedroom-flat-for-distress,3.0,2.0
Two Units of Fully Service Brand New 2 Bedroom Apartments with BQ,270000000,"Lekki Phase 1,  Lekki,  Lagos",,,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3253413-two-units-of-fully-service-brand-new-2-bedroom-apartments-with-bq,,
Two Units of Fully Service Brand New 2 Bedroom Apartments with BQ,270000000,"Lekki Phase 1,  Lekki,  Lagos",2.0,2.0,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/lekki-phase-1/3253413-two-units-of-fully-service-brand-new-2-bedroom-apartments-with-bq,3.0,
Newly Built 4 Bedroom Fully Detached Duplex with BQ,380000000,"Gbagada,  Lagos",,,Detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/gbagada/gbagada-phase-2/3412341-newly-built-4-bedroom-fully-detached-duplex-with-bq,,
Newly Built 4 Bedroom Fully Detached Duplex with BQ,380000000,"Gbagada,  Lagos",4.0,4.0,Detached duplex for sale,https://nigeriapropertycentre.com/for-sale/houses/detached-duplexes/lagos/gbagada/gbagada-phase-2/3412341-newly-built-4-bedroom-fully-detached-duplex-with-bq,5.0,
2 Bedroom Apartment,250000000,"Ikate,  Lekki,  Lagos",,,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/ikate/3412013-2-bedroom-apartment,,
2 Bedroom Apartment,250000000,"Ikate,  Lekki,  Lagos",2.0,3.0,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/ikate/3412013-2-bedroom-apartment,3.0,
2 Bedroom Apartment,250000000,"Ikate,  Lekki,  Lagos",,,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/ikate/3412010-2-bedroom-apartment,,
2 Bedroom Apartment,250000000,"Ikate,  Lekki,  Lagos",2.0,2.0,Flat / apartment for sale,https://nigeriapropertycentre.com/for-sale/flats-apartments/lagos/lekki/ikate/3412010-2-bedroom-apartment,3.0,
