Unnamed: 0,Title,Location,Price,Bedrooms,Bathrooms,Toilets,Property Type,URL,Scraped_By,title,location,price,bedrooms,bathrooms,toilets,property_type,url
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Off Freedom Way, Lekki Phase 1, Lekki, Lagos","₦15,000,000per annum",2.0,2.0,2.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3295867-fully-furnished-2-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ilasan, Lekki, Lagos","₦7,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ilasan/3295760-clean-2-bedroom-flat
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom semi-detached duplex for rent,"Ikota, Lekki, Lagos","₦13,000,000per annum",4.0,0.0,5.0,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/ikota/3295749-newly-built-4-bedroom-fully-detached-duplex-with-bq-fitted-kitchen
,,,,,,,,,data/Lekki_Central_Data.csv,1 bedroom mini flat (room and parlour) for rent,"Gra, Ikota, Lekki, Lagos","₦2,800,000per annum",1.0,1.0,0.0,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/ikota/3272072-portable-serviced-mini-flat-with-open-plan-kitchen
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Ikota, Lekki, Lagos","₦7,000,000per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikota/3295790-luxury-fully-serviced-4-bedroom-terrace-duplex-in-a-well-secured-area
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom detached duplex for rent,"Ikota, Lekki, Lagos","₦15,000,000per annum",4.0,4.0,5.0,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/ikota/3295793-contemporary-luxury-4-bedroom-detached-duplex-with-bq
,,,,,,,,,data/Lekki_Central_Data.csv,5 bedroom detached duplex for rent,"Megamound Estate, Ikota, Lekki, Lagos","₦16,000,000per annum",5.0,5.0,6.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/ikota/3295801-contemporary-luxury-5-bedroom-semi-detached-duplex-with-bq
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom semi-detached duplex for rent,"Ikota, Lekki, Lagos","₦10,000,000per annum",4.0,4.0,5.0,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/ikota/3295802-contemporary-4-bedroom-semi-detached-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,5 bedroom detached duplex for rent,"Ikota, Lekki, Lagos","₦15,000,000per annum",5.0,5.0,6.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/ikota/3295807-luxury-5-bedroom-fully-detached-duplex-with-bq-reverse-osmosis
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom flat / apartment for rent,"Salem, Ikate, Lekki, Lagos","₦15,000,000per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3295814-luxury-3-bedroom-flat
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom semi-detached duplex for rent,"Victoria Bay 3 Estate,nike Art Gallery Road, Ikate, Lekki, Lagos","₦18,500,000per annum",3.0,3.0,4.0,3 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/ikate/3295833-luxurious-furnished-3-bedroom-semi-detached-duplex-bq
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom detached duplex for rent,"Chevron Conservation, Lekki, Lagos","₦10,000,000per annum",4.0,4.0,5.0,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/3295753-4-bedroom-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,5 bedroom detached duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦35,000,000per annum",5.0,5.0,6.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/lekki-phase-1/3295654-2-units-of-5-bedrooms-detached-duplexes-with-bq
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos","₦18,000,000per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3295704-3-bedroom-maisonette
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos","₦13,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3295726-2-bedroom-maisonette
,,,,,,,,,data/Lekki_Central_Data.csv,5 bedroom detached duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦50,000,000per annum",5.0,5.0,6.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/lekki-phase-1/3295743-5-bedroom-detached-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,5 bedroom detached duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦50,000,000per annum",5.0,5.0,6.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/lekki-phase-1/3295744-5-bedroom-detached-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,1 bedroom mini flat (room and parlour) for rent,"Off Admiralty Way,, Lekki Phase 1, Lekki, Lagos","₦4,000,000per annum",1.0,1.0,1.0,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3295748-an-affordable-and-standard-portable-mini-flat-in-a-top-notch-location
,,,,,,,,,data/Lekki_Central_Data.csv,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos","₦2,500,000per annum",0.0,1.0,1.0,Self contain (single rooms) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/lagos/lekki/lekki-phase-1/3273279-portable-and-affordable-sefcontain-in-a-serene-and-serviced-estate
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom detached duplex for rent,"By J J Apartment, Ikota, Lekki, Lagos","₦13,000,000per annum",4.0,4.0,5.0,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/ikota/3295650-newly-built-4-bedrooms-fully-detached-duplex-with-bq
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom house for rent,"Lekki Conservation Center, Ikota, Lekki, Lagos","₦3,800,000per annum",3.0,3.0,4.0,3 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/ikota/3295710-3-bedroom-flat-available-with-quality-facility
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Ikota, Lekki, Lagos","₦7,500,000per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikota/3295719-4-bedrooms-terraced-duplex-available-with-quality-facilities
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom house for rent,"Lekki County, Ikota, Lekki, Lagos","₦5,500,000per annum",2.0,2.0,3.0,2 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/ikota/3295729-2-bedroom-flat-available-with-extra-room
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Ikota, Lekki, Lagos","₦11,000,000per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikota/3295736-4-bedroom-terrace-duplex-available-self-compound
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Ikate, Lekki, Lagos","₦15,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/ikate/3295673-luxury-redefined-2-bedrooms-apartment-with-pool-gym-secured-estate
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Ikate, Lekki, Lagos","₦20,000,000per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/3295676-secure-spacious-4-bedrooms-terrace-with-family-lounge
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Ikate, Lekki, Lagos","₦15,000,000per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/ikate/3295678-great-deal-4-bedrooms-terrace-with-bq-more
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom semi-detached duplex for rent,"Ikate, Lekki, Lagos","₦15,000,000per annum",4.0,4.0,5.0,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/ikate/3295680-elevate-your-lifestyle-4-bedrooms-semi-detached-with-bq-balcony
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom semi-detached duplex for rent,"Ikota Estate Axis, Lekki, Lagos","₦9,000,000per annum",4.0,4.0,5.0,4 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/3278196-brand-new-4-bedroom-semidetached-house
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Lekki, Lagos","₦16,000,000per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/3295652-brand-new-4-bedrooms-terreced-duplex-with-5kva-solar-inverter
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom flat / apartment for rent,"Conservation Road, Lekki, Lagos","₦6,500,000per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/3295682-exquisite-spacious-3-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,Self contain (single rooms) for rent,"Chevy View, Lekki, Lagos","₦2,500,000per annum",0.0,1.0,1.0,Self contain (single rooms) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/self-contained/lagos/lekki/3295741-semi-master-bedroom
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦25,000,000per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/lekki-phase-1/3282283-serviced-4-bedrooms-terraced-house-with-bq
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Freedom Way, Lekki Phase 1, Lekki, Lagos","₦23,000,000per annum",4.0,0.0,4.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/lekki-phase-1/3281815-4-bedroom-terrace-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom terraced duplex for rent,"Lekki Right Side, Lekki Phase 1, Lekki, Lagos","₦14,000,000per annum",2.0,2.0,3.0,2 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/lekki-phase-1/3281318-lovely-2-bedroom-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,1 bedroom mini flat (room and parlour) for rent,"Lekki Phase 1, Lekki, Lagos","₦6,000,000per annum",1.0,0.0,0.0,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3282249-mini-flat
,,,,,,,,,data/Lekki_Central_Data.csv,Office space for rent,"Lekki Phase 1, Lekki, Lagos","₦44,640,000per annum",0.0,0.0,0.0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/lekki/lekki-phase-1/3281417-corporate-office-space-in-a-prestigious-waterfront-building
,,,,,,,,,data/Lekki_Central_Data.csv,Office space for rent,"Lekki Phase 1, Lekki, Lagos","₦12,000,000per annum",0.0,0.0,0.0,Office space for rent,https://nigeriapropertycentre.com/for-rent/commercial/offices/lagos/lekki/lekki-phase-1/3281025-spacious-3-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,5 bedroom detached duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦60,000,000per annum",5.0,5.0,0.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/lekki-phase-1/3282503-5-bedroom-detached-bq
,,,,,,,,,data/Lekki_Central_Data.csv,5 bedroom detached duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦30,000,000per annum",5.0,5.0,6.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/lekki-phase-1/3282500-luxury-5-bedroom-duplex-available
,,,,,,,,,data/Lekki_Central_Data.csv,5 bedroom detached duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦35,000,000per annum",5.0,5.0,6.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/lekki-phase-1/3282490-luxury-5-bedroom-duplex-swimming-pool-and-bq
,,,,,,,,,data/Lekki_Central_Data.csv,5 bedroom detached duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦30,000,000per annum",5.0,5.0,6.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/lekki-phase-1/3282330-spacious-fully-detached-house-with-bq
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom detached duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦35,000,000per annum",4.0,0.0,4.0,4 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/lekki-phase-1/3281706-4-bedroom-detached-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,5 bedroom detached duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦45,000,000per annum",5.0,0.0,0.0,5 bedroom detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/lagos/lekki/lekki-phase-1/3281160-newly-built-5-bedrooms-semi-detached-house-with-bq
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom house for rent,"Lekki Right, Lekki Phase 1, Lekki, Lagos","₦12,000,000per annum",2.0,2.0,3.0,2 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/lekki-phase-1/3281837-beautiful-2-bedroom-apartment-in-a-secure-and-serene-estate
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Blue Water Estate, Lekki Phase 1, Lekki, Lagos","₦25,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3282097-luxury-2-bedrooms-fully-furnished-apartment-with-a-room-bq-swimming-pool
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Lekki Right, Lekki Phase 1, Lekki, Lagos","₦25,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3281856-furnished-two-bedroom-flat-24-hours-light
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos","₦15,000,000per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3281712-3-bedroom-apartment-available
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom flat / apartment for rent,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos","₦15,000,000per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3281449-self-serviced-3-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom flat / apartment for rent,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos","₦20,000,000per annum",3.0,3.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3281284-luxury-newly-built-3-bedroom-with-bq-just-2-unit-in-compound
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos","₦17,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3281057-luxury-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos","₦25,000,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3281034-luxury-2-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom house for rent,"Lekki Phase 1, Lekki, Lagos","₦1,700,000per month",2.0,3.0,3.0,2 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/lekki-phase-1/3280381-brand-new-newly-launched-2bedroommwaterfront-apartment-in-lekki-phas
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦20,000,000per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/lekki-phase-1/3280645-serviced-4-bedroom-terraced-duplex-with-a-room-boys-quaters
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Off Freedom Way, Lekki Phase 1, Lekki, Lagos","₦23,000,000per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/lekki-phase-1/3280048-4-bedrooms-terraced-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,5 bedroom semi-detached duplex for rent,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos","₦50,000,000per annum",5.0,5.0,6.0,5 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/lekki-phase-1/3280969-newly-built-5-bedroom-semi-detached-house-with-a-room-bq
,,,,,,,,,data/Lekki_Central_Data.csv,5 bedroom semi-detached duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦50,000,000per annum",5.0,5.0,5.0,5 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/lekki-phase-1/3280797-luxury-5-bedroom
,,,,,,,,,data/Lekki_Central_Data.csv,5 bedroom semi-detached duplex for rent,"Sikiru Alade Oloko Street, Lekki Phase 1, Lekki, Lagos","₦50,000,000per annum",5.0,5.0,6.0,5 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/lekki-phase-1/3280193-newly-built-5-bedroom-semi-detached-house-with-a-room-bq
,,,,,,,,,data/Lekki_Central_Data.csv,1 bedroom mini flat (room and parlour) for rent,"Lekki Phase 1, Lekki, Lagos","₦8,000,000per annum",1.0,1.0,2.0,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3280901-
,,,,,,,,,data/Lekki_Central_Data.csv,1 bedroom mini flat (room and parlour) for rent,"Lekki Phase 1, Lekki, Lagos","₦17,000,000per annum",1.0,0.0,0.0,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3280897-mini-flat
,,,,,,,,,data/Lekki_Central_Data.csv,1 bedroom mini flat (room and parlour) for rent,"Lekki Phase 1, Lekki, Lagos","₦8,500,000per annum",1.0,1.0,2.0,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3279462-furnished-one-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,Shop for rent,"Lekki Phase 1, Lekki, Lagos","₦22,000,000per annum",0.0,0.0,0.0,Shop for rent,https://nigeriapropertycentre.com/for-rent/commercial/shops/lagos/lekki/lekki-phase-1/3279801-ground-floor-shop-space-on-a-busy-road
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom commercial property for rent,"Lekki Phase 1, Lekki, Lagos","₦15,000,000per annum",2.0,0.0,0.0,2 bedroom commercial property for rent,https://nigeriapropertycentre.com/for-rent/commercial/lagos/lekki/lekki-phase-1/3279828-2-bedroom-self-serviced-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom house for rent,"Perinwkle Estate, Freedom Way Road, Lekki Phase 1, Lekki, Lagos","₦40,800,000per annum",2.0,2.0,3.0,2 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/lekki-phase-1/3280245-2-bedrooms-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom house for rent,"Off Freedom Way, Lekki Phase 1, Lekki, Lagos","₦25,500,000per annum",4.0,4.0,5.0,4 bedroom house for rent,https://nigeriapropertycentre.com/for-rent/houses/lagos/lekki/lekki-phase-1/3270026-expansive-4-bedroom-maisonette-with-bq
,,,,,,,,,data/Lekki_Central_Data.csv,1 bedroom flat / apartment for rent,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos","₦4,200,000per annum",1.0,0.0,0.0,1 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3280129-1-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos","₦10,000,000per annum",3.0,0.0,0.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3280062-elegant-3-bedroom-flat
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos","₦5,500,000per annum",2.0,2.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3279984-2-bedroom-apartment-available
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos","₦25,000,000per annum",2.0,2.0,4.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3279915-luxury-2-bedrooms-fully-furnished-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom flat / apartment for rent,"Off Freedom Way, Lekki Phase 1, Lekki, Lagos","₦23,000,000per annum",4.0,4.0,5.0,4 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3279851-brand-new-4-bedroom-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom flat / apartment for rent,"By Close To Evercare Hospital, Lekki Phase 1, Lekki, Lagos","₦20,000,000per annum",3.0,4.0,4.0,3 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3279839-a-3-bedroom-with-bq
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom flat / apartment for rent,"Lekki Phase 1, Lekki, Lagos","₦23,000,000per annum",2.0,0.0,3.0,2 bedroom flat / apartment for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/lagos/lekki/lekki-phase-1/3279521-fully-furnished-2-bedroom-apartment
,,,,,,,,,data/Lekki_Central_Data.csv,4 bedroom terraced duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦25,000,000per annum",4.0,4.0,5.0,4 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/lekki-phase-1/3261624-4-bedrooms-terrace-duplex-with-bq
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom terraced duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦14,000,000per annum",2.0,2.0,3.0,2 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/lekki-phase-1/3278199-spacious-2-bedroom-terrace-duplex-available
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom terraced duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦14,000,000per annum",2.0,2.0,3.0,2 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/lekki-phase-1/3278124-2-bedroom-terrace-duplex
,,,,,,,,,data/Lekki_Central_Data.csv,2 bedroom terraced duplex for rent,"Off  Hakeem Dickson Street, Lekki Phase 1, Lekki, Lagos","₦14,000,000per annum",2.0,2.0,3.0,2 bedroom terraced duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/lagos/lekki/lekki-phase-1/3277712-spacious-2-bedroom-terrace-house
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom semi-detached duplex for rent,"Off Admiralty Way, Lekki Phase 1, Lekki, Lagos","₦14,000,000per annum",3.0,3.0,4.0,3 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/lekki-phase-1/3278048-3-bedroom-duplex-with-bq
,,,,,,,,,data/Lekki_Central_Data.csv,3 bedroom semi-detached duplex for rent,"Lekki Phase 1, Lekki, Lagos","₦14,000,000per annum",3.0,3.0,4.0,3 bedroom semi-detached duplex for rent,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/lagos/lekki/lekki-phase-1/3277744-spacious-3-bedroom-semi-detached-duplex-3-units-in-the-compound
,,,,,,,,,data/Lekki_Central_Data.csv,1 bedroom mini flat (room and parlour) for rent,"At Bera Estate, Chevron Drive, Lekki Phase 1, Lekki, Lagos","₦4,500,000per annum",1.0,2.0,2.0,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3279296-decent-mini-flat-with-2-toilet
,,,,,,,,,data/Lekki_Central_Data.csv,1 bedroom mini flat (room and parlour) for rent,"Marwa, Lekki Phase 1, Lekki, Lagos","₦5,500,000per annum",1.0,1.0,1.0,1 bedroom mini flat (room and parlour) for rent,https://nigeriapropertycentre.com/for-rent/flats-apartments/mini-flats/lagos/lekki/lekki-phase-1/3277415-luxury-1-bedroom-apartment-mini-flat
